date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:02:24	139220/139220	---M-Z	200	added ('OK')	text/html	etag:%2221fd4-66e7ce3e-f867a0a7ecb5c736;gz%22	https://html.themegenix.com/skillgro/index.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/index.html	(from )
14:02:25	1159/1159	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-65882bb6-bd23fb22a9ef1108;gz%22	https://html.themegenix.com/robots.txt		(from )
14:02:26	2425/2425	---M--	200	added ('OK')	image/png	etag:%22979-66e7ce41-7e2d844358c4a29;;;%22	https://html.themegenix.com/skillgro/assets/img/favicon.png	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/favicon.png	(from https://html.themegenix.com/skillgro/index.html)
14:02:26	232906/232906	---M-Z	200	added ('OK')	text/css	etag:%2238dca-66e7ce40-946c038f6c01625b;gz%22	https://html.themegenix.com/skillgro/assets/css/bootstrap.min.css	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/css/bootstrap.min.css	(from https://html.themegenix.com/skillgro/index.html)
14:02:27	71732/71732	---M-Z	200	added ('OK')	text/css	etag:%2211834-66e7ce40-9188b9917e618ea7;gz%22	https://html.themegenix.com/skillgro/assets/css/animate.min.css	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/css/animate.min.css	(from https://html.themegenix.com/skillgro/index.html)
14:02:27	5076/5076	---M-Z	200	added ('OK')	text/css	etag:%2213d4-66e7ce40-4282608af7eac1aa;gz%22	https://html.themegenix.com/skillgro/assets/css/magnific-popup.css	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/css/magnific-popup.css	(from https://html.themegenix.com/skillgro/index.html)
14:02:27	59255/59255	---M-Z	200	added ('OK')	text/css	etag:%22e777-66e7ce40-932ecb793cfaba31;gz%22	https://html.themegenix.com/skillgro/assets/css/fontawesome-all.min.css	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/css/fontawesome-all.min.css	(from https://html.themegenix.com/skillgro/index.html)
14:02:28	2365/2365	---M-Z	200	added ('OK')	text/css	etag:%2293d-66e7ce40-325305b44afe6d1e;gz%22	https://html.themegenix.com/skillgro/assets/css/flaticon-skillgro.css	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/css/flaticon-skillgro.css	(from https://html.themegenix.com/skillgro/index.html)
14:02:28	6881/6881	---M-Z	200	added ('OK')	text/css	etag:%221ae1-66e7ce40-3534c6e3e23c0e62;gz%22	https://html.themegenix.com/skillgro/assets/css/flaticon-skillgro-new.css	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/css/flaticon-skillgro-new.css	(from https://html.themegenix.com/skillgro/index.html)
14:02:28	18435/18435	---M-Z	200	added ('OK')	text/css	etag:%224803-66e7ce41-d44624458ba081c6;gz%22	https://html.themegenix.com/skillgro/assets/css/swiper-bundle.min.css	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/css/swiper-bundle.min.css	(from https://html.themegenix.com/skillgro/index.html)
14:02:29	1602/1602	---M-Z	200	added ('OK')	text/css	etag:%22642-66e7ce40-afbb131976f07d5b;gz%22	https://html.themegenix.com/skillgro/assets/css/default-icons.css	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/css/default-icons.css	(from https://html.themegenix.com/skillgro/index.html)
14:02:29	16265/16265	---M-Z	200	added ('OK')	text/css	etag:%223f89-66e7ce41-a7d5c26b0779b242;gz%22	https://html.themegenix.com/skillgro/assets/css/select2.min.css	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/css/select2.min.css	(from https://html.themegenix.com/skillgro/index.html)
14:02:29	2825/2825	---M-Z	200	added ('OK')	text/css	etag:%22b09-66e7ce40-b352cfa970b1da23;gz%22	https://html.themegenix.com/skillgro/assets/css/odometer.css	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/css/odometer.css	(from https://html.themegenix.com/skillgro/index.html)
14:02:30	26053/26053	---M-Z	200	added ('OK')	text/css	etag:%2265c5-66e7ce40-407dbe9306ae7c19;gz%22	https://html.themegenix.com/skillgro/assets/css/aos.css	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/css/aos.css	(from https://html.themegenix.com/skillgro/index.html)
14:02:30	33746/33746	---M-Z	200	added ('OK')	text/css	etag:%2283d2-66e7ce40-7299288aa0f26d8c;gz%22	https://html.themegenix.com/skillgro/assets/css/plyr.css	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/css/plyr.css	(from https://html.themegenix.com/skillgro/index.html)
14:02:31	5240/5240	---M-Z	200	added ('OK')	text/css	etag:%221478-66e7ce41-8fce96695c2fa5c9;gz%22	https://html.themegenix.com/skillgro/assets/css/spacing.css	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/css/spacing.css	(from https://html.themegenix.com/skillgro/index.html)
14:02:31	5883/5883	---M-Z	200	added ('OK')	text/css	etag:%2216fb-66e7ce41-5104ba77b4354f82;gz%22	https://html.themegenix.com/skillgro/assets/css/tg-cursor.css	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/css/tg-cursor.css	(from https://html.themegenix.com/skillgro/index.html)
14:02:31	447897/447897	---M-Z	200	added ('OK')	text/css	etag:%226d599-66e7ce40-f30ad0cbb8085e96;gz%22	https://html.themegenix.com/skillgro/assets/css/main.css	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/css/main.css	(from https://html.themegenix.com/skillgro/index.html)
14:02:31	3953/3953	---M-Z	200	added ('OK')	image/svg+xml	etag:%22f71-66e7ce48-ecc8cda6e5b86d08;gz%22	https://html.themegenix.com/skillgro/assets/img/logo/preloader.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/logo/preloader.svg	(from https://html.themegenix.com/skillgro/index.html)
14:02:32	2097/2097	---M-Z	200	added ('OK')	image/svg+xml	etag:%22831-66e7ce6c-fb28e4e9af04eca;gz%22	https://html.themegenix.com/skillgro/assets/img/icons/map_marker.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/icons/map_marker.svg	(from https://html.themegenix.com/skillgro/index.html)
14:02:32	742/742	---M-Z	200	added ('OK')	image/svg+xml	etag:%222e6-66e7ce6b-162aaa28285250a5;gz%22	https://html.themegenix.com/skillgro/assets/img/icons/envelope.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/icons/envelope.svg	(from https://html.themegenix.com/skillgro/index.html)
14:02:33	4091/4091	---M-Z	200	added ('OK')	image/svg+xml	etag:%22ffb-66e7ce6d-e03c18274c93d75a;gz%22	https://html.themegenix.com/skillgro/assets/img/icons/phone.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/icons/phone.svg	(from https://html.themegenix.com/skillgro/index.html)
14:02:33	19753/19753	---M-Z	200	added ('OK')	image/svg+xml	etag:%224d29-66e7ce48-8f42ef71591f2a39;gz%22	https://html.themegenix.com/skillgro/assets/img/logo/logo.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/logo/logo.svg	(from https://html.themegenix.com/skillgro/index.html)
14:02:33	148305/148305	---M-Z	200	added ('OK')	text/html	etag:%2224351-66e7ce3d-3daf339bd23b3c6a;gz%22	https://html.themegenix.com/skillgro/index-2.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/index-2.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:34	78322/78322	---M-Z	200	added ('OK')	text/html	etag:%22131f2-66e7ce3d-a2f797403a5bff4e;gz%22	https://html.themegenix.com/skillgro/index-3.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/index-3.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:34	73437/73437	---M-Z	200	added ('OK')	text/html	etag:%2211edd-66e7ce3d-2a94b51805d1e246;gz%22	https://html.themegenix.com/skillgro/index-4.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/index-4.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:35	83339/83339	---M-Z	200	added ('OK')	text/html	etag:%221458b-66e7ce3d-42c1850c48d74117;gz%22	https://html.themegenix.com/skillgro/index-5.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/index-5.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:35	74348/74348	---M-Z	200	added ('OK')	text/html	etag:%221226c-66e7ce3d-12024d8ae291229e;gz%22	https://html.themegenix.com/skillgro/index-6.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/index-6.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:36	87403/87403	---M-Z	200	added ('OK')	text/html	etag:%221556b-66e7ce3d-44fdf9c467dc98d9;gz%22	https://html.themegenix.com/skillgro/index-7.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/index-7.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:37	160098/160098	---M-Z	200	added ('OK')	text/html	etag:%2227162-66e7ce3d-c0132544a2e39569;gz%22	https://html.themegenix.com/skillgro/index-8.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/index-8.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:38	104809/104809	---M-Z	200	added ('OK')	text/html	etag:%2219969-66e7ce3d-b2e55ecf114c6c5b;gz%22	https://html.themegenix.com/skillgro/courses.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/courses.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:38	34740/34740	---M--	200	added ('OK')	image/jpeg	etag:%2287b4-66e7ce84-bf0615ef8d753210;;;%22	https://html.themegenix.com/skillgro/assets/img/others/mega_menu_img.jpg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/others/mega_menu_img.jpg	(from https://html.themegenix.com/skillgro/index.html)
14:02:40	68706/68706	---M-Z	200	added ('OK')	text/html	etag:%2210c62-66e7ce3d-b27b013d4040c242;gz%22	https://html.themegenix.com/skillgro/course-details.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/course-details.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:40	60802/60802	---M-Z	200	added ('OK')	text/html	etag:%22ed82-66e7ce3f-2220c50494d99786;gz%22	https://html.themegenix.com/skillgro/lesson.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/lesson.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:41	59693/59693	---M-Z	200	added ('OK')	text/html	etag:%22e92d-66e7ce3c-751557fac1fd1bc5;gz%22	https://html.themegenix.com/skillgro/about-us.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/about-us.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:41	48009/48009	---M-Z	200	added ('OK')	text/html	etag:%22bb89-66e7ce3e-863e97de110f7e05;gz%22	https://html.themegenix.com/skillgro/instructors.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/instructors.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:41	58366/58366	---M-Z	200	added ('OK')	text/html	etag:%22e3fe-66e7ce3e-e5351476f39db9c1;gz%22	https://html.themegenix.com/skillgro/instructor-details.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/instructor-details.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:42	42565/42565	---M-Z	200	added ('OK')	text/html	etag:%22a645-66e7ce3d-6d4b2213ed23685c;gz%22	https://html.themegenix.com/skillgro/events.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/events.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:43	47061/47061	---M-Z	200	added ('OK')	text/html	etag:%22b7d5-66e7ce3d-4e2a7bcba75d795c;gz%22	https://html.themegenix.com/skillgro/events-details.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/events-details.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:43	68714/68714	---M-Z	200	added ('OK')	text/html	etag:%2210c6a-66e7ce3f-29f9a65f1aae2181;gz%22	https://html.themegenix.com/skillgro/shop.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/shop.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:43	51900/51900	---M-Z	200	added ('OK')	text/html	etag:%22cabc-66e7ce3f-85eba7f8f7a49b1f;gz%22	https://html.themegenix.com/skillgro/shop-details.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/shop-details.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:44	38935/38935	---M-Z	200	added ('OK')	text/html	etag:%229817-66e7ce3d-5ed9f30fdae2d87c;gz%22	https://html.themegenix.com/skillgro/cart.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/cart.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:44	41379/41379	---M-Z	200	added ('OK')	text/html	etag:%22a1a3-66e7ce3d-650a7b71e8a5d314;gz%22	https://html.themegenix.com/skillgro/check-out.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/check-out.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:45	57102/57102	---M-Z	200	added ('OK')	text/html	etag:%22df0e-66e7ce3d-3e34158ad014931d;gz%22	https://html.themegenix.com/skillgro/blog.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/blog.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:46	57135/57135	---M-Z	200	added ('OK')	text/html	etag:%22df2f-66e7ce3c-b4e0f67c4707a788;gz%22	https://html.themegenix.com/skillgro/blog-2.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/blog-2.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:47	49014/49014	---M-Z	200	added ('OK')	text/html	etag:%22bf76-66e7ce3c-8b580420276b2dc5;gz%22	https://html.themegenix.com/skillgro/blog-3.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/blog-3.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:48	54559/54559	---M-Z	200	added ('OK')	text/html	etag:%22d51f-66e7ce3c-76b3f50bb81ca05e;gz%22	https://html.themegenix.com/skillgro/blog-details.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/blog-details.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:48	37054/37054	---M-Z	200	added ('OK')	text/html	etag:%2290be-66e7ce3f-11b9cac2b61f97f7;gz%22	https://html.themegenix.com/skillgro/login.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/login.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:49	37607/37607	---M-Z	200	added ('OK')	text/html	etag:%2292e7-66e7ce3f-a72015e8b9a38d92;gz%22	https://html.themegenix.com/skillgro/registration.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/registration.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:49	33650/33650	---M-Z	200	added ('OK')	text/html	etag:%228372-66e7ce3c-3263657d87ea0e1c;gz%22	https://html.themegenix.com/skillgro/404.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/404.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:49	39142/39142	---M-Z	200	added ('OK')	text/html	etag:%2298e6-66e7ce3d-d0ef1e768556574e;gz%22	https://html.themegenix.com/skillgro/contact.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/contact.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:50	63554/63554	---M-Z	200	added ('OK')	text/html	etag:%22f842-66e7ce3e-ba6dd8edccf1c6f0;gz%22	https://html.themegenix.com/skillgro/instructor-dashboard.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/instructor-dashboard.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:50	42573/42573	---M-Z	200	added ('OK')	text/html	etag:%22a64d-66e7ce3e-5f6eedc501b4a75;gz%22	https://html.themegenix.com/skillgro/instructor-profile.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/instructor-profile.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:50	93864/93864	---M-Z	200	added ('OK')	text/html	etag:%2216ea8-66e7ce3e-5439c15920f828ad;gz%22	https://html.themegenix.com/skillgro/instructor-enrolled-courses.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/instructor-enrolled-courses.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:51	58348/58348	---M-Z	200	added ('OK')	text/html	etag:%22e3ec-66e7ce3e-6e72421b83446578;gz%22	https://html.themegenix.com/skillgro/instructor-wishlist.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/instructor-wishlist.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:51	64548/64548	---M-Z	200	added ('OK')	text/html	etag:%22fc24-66e7ce3e-155c07d143003863;gz%22	https://html.themegenix.com/skillgro/instructor-review.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/instructor-review.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:52	59651/59651	---M-Z	200	added ('OK')	text/html	etag:%22e903-66e7ce3e-7445c4152f52b6f8;gz%22	https://html.themegenix.com/skillgro/instructor-attempts.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/instructor-attempts.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:52	61122/61122	---M-Z	200	added ('OK')	text/html	etag:%22eec2-66e7ce3e-6813be0a98a63214;gz%22	https://html.themegenix.com/skillgro/instructor-history.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/instructor-history.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:53	73481/73481	---M-Z	200	added ('OK')	text/html	etag:%2211f09-66e7ce3e-34998fba8322f604;gz%22	https://html.themegenix.com/skillgro/instructor-courses.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/instructor-courses.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:53	47282/47282	---M-Z	200	added ('OK')	text/html	etag:%22b8b2-66e7ce3e-b315ec7acdaa798d;gz%22	https://html.themegenix.com/skillgro/instructor-announcement.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/instructor-announcement.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:53	53167/53167	---M-Z	200	added ('OK')	text/html	etag:%22cfaf-66e7ce3e-80439c30c1b24a5a;gz%22	https://html.themegenix.com/skillgro/instructor-quiz.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/instructor-quiz.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:54	51998/51998	---M-Z	200	added ('OK')	text/html	etag:%22cb1e-66e7ce3e-5f541a23eb30e192;gz%22	https://html.themegenix.com/skillgro/instructor-assignment.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/instructor-assignment.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:55	54144/54144	---M-Z	200	added ('OK')	text/html	etag:%22d380-66e7ce3e-5ba60af4258dba41;gz%22	https://html.themegenix.com/skillgro/instructor-setting.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/instructor-setting.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:55	51972/51972	---M-Z	200	added ('OK')	text/html	etag:%22cb04-66e7ce3f-99387edab259dd29;gz%22	https://html.themegenix.com/skillgro/student-dashboard.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/student-dashboard.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:55	40604/40604	---M-Z	200	added ('OK')	text/html	etag:%229e9c-66e7ce3f-64d8915efdc1ee8d;gz%22	https://html.themegenix.com/skillgro/student-profile.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/student-profile.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:56	91934/91934	---M-Z	200	added ('OK')	text/html	etag:%221671e-66e7ce3f-3c75be0e5f50d36e;gz%22	https://html.themegenix.com/skillgro/student-enrolled-courses.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/student-enrolled-courses.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:56	55713/55713	---M-Z	200	added ('OK')	text/html	etag:%22d9a1-66e7ce3f-c6376d6ce885e976;gz%22	https://html.themegenix.com/skillgro/student-wishlist.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/student-wishlist.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:57	56315/56315	---M-Z	200	added ('OK')	text/html	etag:%22dbfb-66e7ce3f-714344efd80d8b92;gz%22	https://html.themegenix.com/skillgro/student-review.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/student-review.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:57	57727/57727	---M-Z	200	added ('OK')	text/html	etag:%22e17f-66e7ce3f-3eab7b24fa0c7979;gz%22	https://html.themegenix.com/skillgro/student-attempts.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/student-attempts.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:58	59198/59198	---M-Z	200	added ('OK')	text/html	etag:%22e73e-66e7ce3f-9711e21845dd1997;gz%22	https://html.themegenix.com/skillgro/student-history.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/student-history.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:58	52207/52207	---M-Z	200	added ('OK')	text/html	etag:%22cbef-66e7ce3f-4a01fc2d811ebecb;gz%22	https://html.themegenix.com/skillgro/student-setting.html	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/student-setting.html	(from https://html.themegenix.com/skillgro/index.html)
14:02:58	682/682	---M-Z	200	added ('OK')	image/svg+xml	etag:%222aa-66e7ce6c-81abf29f4e7c3c2d;gz%22	https://html.themegenix.com/skillgro/assets/img/icons/heart.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/icons/heart.svg	(from https://html.themegenix.com/skillgro/index.html)
14:02:58	2263/2263	---M-Z	200	added ('OK')	image/svg+xml	etag:%228d7-66e7ce6a-dba8c050289c849f;gz%22	https://html.themegenix.com/skillgro/assets/img/icons/cart.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/icons/cart.svg	(from https://html.themegenix.com/skillgro/index.html)
14:02:59	513/513	---M-Z	200	added ('OK')	image/svg+xml	etag:%22201-66e7ce6d-b43961084ae7cf13;gz%22	https://html.themegenix.com/skillgro/assets/img/icons/user.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/icons/user.svg	(from https://html.themegenix.com/skillgro/index.html)
14:03:00	97137/97137	---M--	200	added ('OK')	image/png	etag:%2217b71-66e7ce5e-183742a700c0dcaf;;;%22	https://html.themegenix.com/skillgro/assets/img/banner/banner_bg.png	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/banner/banner_bg.png	(from https://html.themegenix.com/skillgro/index.html)
14:03:00	527/527	---M-Z	200	added ('OK')	image/svg+xml	etag:%2220f-66e7ce48-cea35df5b2931892;gz%22	https://html.themegenix.com/skillgro/assets/img/objects/title_shape.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/objects/title_shape.svg	(from https://html.themegenix.com/skillgro/index.html)
14:03:01	357/357	---M-Z	200	added ('OK')	image/svg+xml	etag:%22165-66e7ce6d-f3bd240cc4c9ed65;gz%22	https://html.themegenix.com/skillgro/assets/img/icons/right_arrow.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/icons/right_arrow.svg	(from https://html.themegenix.com/skillgro/index.html)
14:03:02	58581/58581	---M--	200	added ('OK')	image/png	etag:%22e4d5-66e7ce5e-3e273c82c7076cb3;;;%22	https://html.themegenix.com/skillgro/assets/img/banner/banner_img.png	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/banner/banner_img.png	(from https://html.themegenix.com/skillgro/index.html)
14:03:03	5588/5588	---M--	200	added ('OK')	image/png	etag:%2215d4-66e7ce5e-91dae9dfceb40a2d;;;%22	https://html.themegenix.com/skillgro/assets/img/banner/banner_shape01.png	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/banner/banner_shape01.png	(from https://html.themegenix.com/skillgro/index.html)
14:03:03	397048/397048	---M-Z	200	added ('OK')	image/svg+xml	etag:%2260ef8-66e7ce5f-1a0c8b0996cdc59a;gz%22	https://html.themegenix.com/skillgro/assets/img/banner/bg_dots.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/banner/bg_dots.svg	(from https://html.themegenix.com/skillgro/index.html)
14:03:04	8368/8368	---M--	200	added ('OK')	image/png	etag:%2220b0-66e7ce5e-81e3aa33452ca10f;;;%22	https://html.themegenix.com/skillgro/assets/img/banner/banner_shape02.png	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/banner/banner_shape02.png	(from https://html.themegenix.com/skillgro/index.html)
14:03:05	7839/7839	---M--	200	added ('OK')	image/png	etag:%221e9f-66e7ce5d-af2448ff933ae64;;;%22	https://html.themegenix.com/skillgro/assets/img/banner/banner_author01.png	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/user/user/html.themegenix.com/skillgro/assets/img/banner/banner_author01.png	(from https://html.themegenix.com/skillgro/index.html)
